Origin Time,Latitude,Longitude,Depth,Magnitude,Location,Total Fatalities,Total Injuries,Estimated Economic Loss (USD),Buildings Collapsed,Population Density
2020-11-10 09:48:42 IST,20.31,73.05,5,2.8,"84km WNW of Nashik, Maharashtra, India",0,5,153270,12,8542
2020-11-10 06:29:52 IST,26.49,94.98,5,2.7,"50km ENE of Mokokchung, Nagaland, India",0,10,61705,10,12330
2020-11-09 21:19:38 IST,20.17,72.91,8,3.1,"93km W of Nashik, Maharashtra, India",2,4,122795,5,629
2020-11-09 16:17:46 IST,20.13,72.82,5,3.4,"102km W of Nashik, Maharashtra, India",4,4,115184,13,7462
2020-11-09 15:40:28 IST,20.2,72.89,10,2.8,"96km WNW of Nashik, Maharashtra, India",2,9,179309,16,5972
2020-11-09 13:43:21 IST,20.23,72.95,5,2.4,"91km WNW of Nashik, Maharashtra, India",5,5,97916,6,3221
2020-11-09 08:49:22 IST,39.25,71.84,10,3.1,"264km NNE of Fayzabad, Afghanistan",1,4,12262,8,5704
2020-11-09 06:46:41 IST,21.89,79.57,12,3.4,"96km NNE of Nagpur, Maharashtra, India",1,2,132343,13,14753
2020-11-09 05:31:24 IST,20.14,72.88,5,3.4,"96km W of Nashik, Maharashtra, India",2,4,206902,11,10862
2020-11-09 03:14:20 IST,27.85,84.97,10,4.3,"37km WNW of Kathmandu, Nepal",0,4,135619,8,4528
2020-11-08 23:16:24 IST,33.44,75.67,10,3.4,"72km SSE of Pahalgam, Jammu and Kashmir, India",0,5,60616,13,9100
2020-11-08 18:56:27 IST,33.48,75.62,10,4,"65km SSE of Pahalgam, Jammu and Kashmir, India",4,2,45902,4,3737
2020-11-08 17:49:00 IST,37.29,71.91,164,4.6,"122km E of Fayzabad, Afghanistan",3,8,52351,9,9182
2020-11-08 15:02:43 IST,24.09,94.11,46,3.4,"56km SE of Moirang, Manipur, India",1,3,200165,15,13447
2020-11-08 14:42:25 IST,28.65,96.26,10,4.2,"107km NNW of Changlang, Arunachal Pradesh, India",2,5,83633,7,8375
2020-11-07 15:39:24 IST,21.55,73.15,10,4.2,"53km NE of Surat, Gujarat, India",0,4,66867,11,11013
2020-11-07 12:30:57 IST,10.44,93.26,71,3.6,"143km SSE of Portblair, Andaman and Nicobar island, India",0,5,92078,11,6827
2020-11-07 11:49:25 IST,14.45,92.34,53,4.2,"148km NNW of Diglipur, Andaman and Nicobar island, India",1,7,84154,14,7885
2020-11-07 07:38:39 IST,33.6,72.44,10,3.7,"57km W of Islamabad, Pakistan",2,6,178382,10,10441
2020-11-07 05:46:56 IST,35.58,71.18,10,4.3,"178km SSE of Fayzabad, Afghanistan",2,7,49276,11,12195
2020-11-07 04:29:19 IST,33.5,75.64,10,4.1,"64km SSE of Pahalgam, Jammu and Kashmir, India",1,3,159032,14,9908
2020-11-07 04:18:41 IST,33.28,75.85,10,2.8,"91km ENE of Katra, Jammu and Kashmir, India",0,8,106104,12,14663
2020-11-06 21:03:11 IST,35.37,75.54,37,3.8,"105km NNW of Kargil, Laddakh, India",3,3,160351,10,12306
2020-11-06 16:39:18 IST,28.78,76.78,5,2.1,"21km SE of Rohtak, Haryana, India",3,6,179130,14,11668
2020-11-06 08:36:49 IST,25.12,96.34,106,4.1,"188km E of Ukhrul, Manipur, India",3,6,104239,5,12684
2020-11-06 06:25:55 IST,32.87,76.2,11,2.9,"73km N of Dharamshala, Himachal Pradesh, India",5,6,84246,12,4254
2020-11-05 06:14:32 IST,34.77,76.82,30,3.1,"67km ENE of Kargil, Laddakh, India",2,3,103308,11,6509
2020-11-05 00:24:53 IST,28.29,91.74,10,3.3,"80km N of Tawang, Arunachal Pradesh, India",2,1,95261,7,8488
2020-11-04 22:57:40 IST,36.61,71.75,10,4.1,"119km ESE of Fayzabad, Afghanistan",3,6,17151,5,6962
2020-11-04 08:09:47 IST,38.54,69.69,147,4.2,"78km E of Dushanbe, Tajikistan",2,5,177624,5,12719
2020-11-04 03:56:18 IST,20.06,72.92,10,2.2,"91km W of Nashik, Maharashtra, India",2,2,112289,9,454
2020-11-04 03:54:53 IST,20,73.15,10,2.5,"66km W of Nashik, Maharashtra, India",2,4,41845,8,3177
2020-11-04 01:56:11 IST,23.85,94.58,170,3.4,"108km SE of Moirang, Manipur, India",6,10,-3376,9,13231
2020-11-03 19:01:52 IST,20.03,72.92,10,1.8,"90km W of Nashik, Maharashtra, India",4,3,-16379,12,933
2020-11-03 17:28:17 IST,24.39,92.53,20,3.5,"38km E of Dharmanagar, Tripura, India",1,11,138524,17,3443
2020-11-03 13:14:40 IST,29.91,68.75,10,4.2,"490km WNW of Bikaner, Rajasthan, India",6,2,69051,16,5301
2020-11-03 07:21:15 IST,0.35,98.51,135,4.6,"469km SW of Kuala Lumpur, Malaysia",1,3,77254,6,11273
2020-11-03 06:55:19 IST,35.49,73.28,10,3.7,"189km NNW of Gulmarg, Jammu and Kashmir, India",3,3,124407,7,8424
2020-11-03 01:13:17 IST,25.69,91.15,10,4.4,"71km WSW of Nongpoh, Meghalaya, India",1,2,74197,8,14321
2020-11-03 00:21:16 IST,36.48,70.8,235,4,"72km SSE of Fayzabad, Afghanistan",3,3,127326,7,3456
2020-11-02 23:31:34 IST,23.54,95.08,18,3.3,"166km SSE of Ukhrul, Manipur, India",4,6,104763,9,13088
2020-11-02 22:39:46 IST,22.92,93.01,10,3.6,"46km SSE of Thenzawl, Mizoram, India",3,6,95793,13,4279
2020-11-02 18:57:44 IST,20.07,72.91,5,1.5,"92km W of Nashik, Maharashtra, India",3,7,21362,18,3720
2020-11-02 14:14:33 IST,38.94,70.85,10,3.5,"183km ENE of Dushanbe, Tajikistan",2,3,59013,16,7500
2020-11-02 13:17:42 IST,26.36,64.06,10,4.3,"649km ENE of Muscat, Oman",4,5,130126,8,1114
2020-11-02 06:54:43 IST,32.97,78.55,10,3.5,"51km NW of Hanley, Jammu & Kashmir, India",4,2,65898,6,5795
2020-11-02 06:47:12 IST,25.49,66.58,10,4.3,"435km NW of Dwarka, Gujarat, India",1,5,160268,12,5367
2020-11-01 10:38:23 IST,26.043,71.498,10,2.4,"153km W of Jodhpur, Rajasthan, India",2,4,217320,16,2443
2020-11-01 08:01:37 IST,27.44,96.3,10,3.4,"47km SW of Changlang, Arunachal Pradesh, India",2,1,132819,4,12918
2020-11-01 04:46:13 IST,30.48,91,56,3.5,"333km NNW of Tawang, Arunachal Pradesh, India",2,3,174641,13,5819
2020-11-01 02:59:18 IST,38.39,77.1,10,4.2,"435km N of Kargil, Laddakh, India",2,3,136036,6,14729
2020-11-01 00:13:55 IST,28.21,92.43,67,3.4,"88km NE of Tawang, Arunachal Pradesh, India",2,8,73286,10,13500
2020-10-31 23:36:00 IST,34.56,78.17,10,3.8,"70km NE of Leh, Laddakh, India",4,10,110007,11,2962
2020-10-31 19:54:26 IST,25.2,94.76,10,3.1,"35km ENE of Shirui, Manipur, India",1,4,200666,10,7601
2020-10-31 18:16:37 IST,22,79.7,10,3.5,"114km NNE of Nagpur, Maharashtra, India",1,5,73822,7,9046
2020-10-31 17:20:41 IST,22.13,78.37,10,3.2,"38km S of Pachmarhi, Madhya Pradesh, India",1,6,48033,11,12293
2020-10-31 12:49:17 IST,22.01,79.55,10,3.1,"107km NNE of Nagpur, Maharashtra, India",2,3,43290,9,13290
2020-10-31 02:19:42 IST,20.39,97,5,3.6,"94km SW of Namsang, Myanmar",1,11,89123,13,9379
2020-10-31 01:42:43 IST,39.03,75.8,150,4.3,"439km SSE of Bishkek, Kyrgyzstan",1,5,49826,12,575
2020-10-30 21:21:38 IST,36.53,71.5,35,4.2,"105km SE of Fayzabad, Afghanistan",3,5,183700,7,7245
2020-10-30 03:47:24 IST,35.59,74.95,16,3.3,"157km NW of Kargil, Laddakh, India",2,3,110817,12,13277
2020-10-29 19:27:58 IST,23.27,94.6,10,3.5,"131km E of Champhai, Mizoram, India",1,7,148586,13,10725
2020-10-29 18:27:24 IST,22.93,95.99,10,3.6,"113km N of Burma, Myanmar",1,2,85066,12,13058
2020-10-29 15:53:04 IST,20,72.89,5,2.4,"94km W of Nashik, Maharashtra, India",3,5,42990,8,10127
2020-10-29 15:36:20 IST,32.02,76.22,6,2.3,"24km SSW of Dharamshala, Himachal Pradesh, India",0,4,34530,7,708
2020-10-29 15:02:40 IST,37.72,71.65,150,5.1,"119km NE of Fayzabad, Afghanistan",2,6,54600,10,14521
2020-10-29 10:50:48 IST,31.93,76.25,5,2.5,"32km SSW of Dharamshala, Himachal Pradesh, India",3,4,117376,5,13774
2020-10-29 01:19:56 IST,37.19,70.52,10,4.1,"10km NNW of Fayzabad, Afghanistan",0,5,125994,14,1942
2020-10-29 00:04:30 IST,29.31,80.94,10,3.8,"76km ESE of Pithoragarh, Uttarakhand, India",3,3,130159,10,1734
2020-10-28 16:18:28 IST,36.26,71.33,90,4.2,"116km SE of Fayzabad, Afghanistan",2,5,25566,10,8109
2020-10-28 11:41:36 IST,36.36,70.83,129,4.6,"86km SSE of Fayzabad, Afghanistan",3,6,99979,17,11367
2020-10-28 09:28:24 IST,38.8,68.49,10,4.2,"37km NW of Dushanbe, Tajikistan",2,3,48696,13,5763
2020-10-28 03:45:19 IST,34.95,76.15,10,2.1,"44km N of Kargil, Laddakh, India",2,7,120073,9,2088
2020-10-27 22:57:25 IST,25.86,71.4,10,2.9,"167km WSW of Jodhpur, Rajasthan, India",3,4,123953,7,7682
2020-10-27 04:10:50 IST,21.92,79.5,15,3.3,"96km NNE of Nagpur, Maharashtra, India",2,2,41391,6,5096
2020-10-26 19:46:58 IST,30.35,69.4,10,4.3,"459km NW of Bikaner, Rajasthan, India",3,12,148401,9,5308
2020-10-26 13:20:02 IST,31.21,77.74,10,3.5,"55km ENE of Shimla, Himachal Pradesh, India",2,4,216941,10,9692
2020-10-26 08:40:44 IST,39.93,71.07,74,4.4,"216km SE of Tashkent, Uzbekistan",0,2,141741,6,13289
2020-10-26 04:14:43 IST,36.13,71.97,10,4.8,"166km SE of Fayzabad, Afghanistan",1,7,91858,14,8400
2020-10-26 03:18:56 IST,29.96,78.95,10,2.7,"67km E of Rishikesh, Uttarakhand, India",3,1,84172,7,10329
2020-10-26 01:09:57 IST,36.49,71.43,50,4.1,"103km SE of Fayzabad, Afghanistan",2,0,89546,11,9916
2020-10-26 00:18:40 IST,36.81,72.4,50,4,"167km E of Fayzabad, Afghanistan",3,3,61963,8,8289
2020-10-25 23:42:52 IST,31.26,83.67,10,3.9,"380km ENE of Pithoragarh, Uttarakhand, India",1,10,112619,10,4695
2020-10-25 23:03:53 IST,39.63,73.89,10,3.8,"365km S of Bishkek, Kyrgyzstan",2,2,43076,9,5698
2020-10-25 20:44:07 IST,24.57,93.58,27,3.2,"19km WSW of Bishnupur, Manipur, India",0,9,5515,12,4769
2020-10-25 18:49:52 IST,19.95,72.88,5,3.2,"95km W of Nashik, Maharashtra, India",1,3,110980,6,13766
2020-10-25 17:44:52 IST,19.96,72.87,5,2.4,"96km W of Nashik, Maharashtra, India",1,6,101061,16,12407
2020-10-25 12:06:45 IST,27.22,88.68,5,3.6,"14km SSE of Gangtok, Sikkim",0,5,71441,11,8711
2020-10-24 17:49:56 IST,26.48,95.2,70,3.2,"70km ENE of Mokokchung, Nagaland, India",4,3,35865,12,13688
2020-10-24 17:40:54 IST,35.28,72.09,20,4.3,"198km NNW of Islamabad, Pakistan",6,8,114487,6,13301
2020-10-24 16:02:10 IST,27.4,86.54,150,3.6,"124km ESE of Kathmandu, Nepal",4,4,50491,12,13919
2020-10-24 11:11:56 IST,36.57,71.61,50,3.9,"111km ESE of Fayzabad, Afghanistan",3,5,93052,12,3365
2020-10-24 10:34:29 IST,31.35,76.84,7,3.2,"27km SSW of Mandi, Himachal Pradesh, India",1,4,188248,7,10776
2020-10-24 08:51:07 IST,23.44,92.08,50,4.1,"44km E of Amarpur, Tripura, India",4,4,132559,7,9157
2020-10-24 05:14:51 IST,36.18,71.26,10,3.7,"120km SSE of Fayzabad, Afghanistan",2,3,31543,10,11020
2020-10-24 04:06:32 IST,28.36,97.47,10,3.6,"106km NE of Changlang, Arunachal Pradesh, India",3,5,36257,10,3987
2020-10-24 01:23:06 IST,25.83,91.54,10,2.9,"29km W of Nongpoh, Meghalaya, India",2,3,107590,17,10437
2020-10-23 15:46:17 IST,39.29,64.48,10,4.4,"381km WNW of Dushanbe, Tajikistan",0,7,31233,18,6176
2020-10-23 12:15:25 IST,32.86,75.88,5,2.7,"82km NNW of Dharamshala, Himachal Pradesh, India",2,2,-86,14,12519
2020-10-23 11:54:34 IST,36.14,72.16,121,4.5,"179km SE of Fayzabad, Afghanistan",2,7,126618,8,11940
2020-10-23 04:32:27 IST,20.02,72.89,5,2.2,"94km W of Nashik, Maharashtra, India",3,4,116046,12,3209
2020-10-23 01:44:10 IST,34.89,66.96,39,4.1,"208km W of Kabul , Afghanistan",1,3,122529,13,2798
2020-10-22 20:42:26 IST,37.53,67.95,57,4.3,"136km SSW of Dushanbe, Tajikistan",0,3,113151,15,10780
2020-10-22 19:52:11 IST,37.82,69.09,87,3.9,"86km SSE of Dushanbe, Tajikistan",1,8,96734,11,8279
2020-10-22 10:26:58 IST,20.01,72.9,5,2.3,"93km W of Nashik, Maharashtra, India",3,10,66890,8,8380
2020-10-22 09:39:32 IST,20.01,72.9,5,2.7,"93km W of Nashik, Maharashtra, India",1,5,125806,10,11300
2020-10-22 01:59:41 IST,29.64,88.3,10,4,"221km NNW of Lachung, Sikkim, India",1,8,176494,15,12831
2020-10-21 19:26:03 IST,20.02,72.91,5,2.1,"92km W of Nashik, Maharashtra, India",2,1,74938,13,3622
2020-10-21 17:32:12 IST,36.12,70.63,84,5,"109km S of Fayzabad, Afghanistan",5,6,48962,10,8355
2020-10-21 15:45:02 IST,23.31,93.6,20,3.6,"32km ESE of Champhai, Mizoram, India",4,2,43244,11,12442
2020-10-21 09:51:31 IST,3.85,96.43,50,4.3,"448km SE of Campbell Bay, Andaman and Nicobar island, India",2,4,56663,6,13098
2020-10-21 04:28:47 IST,36.4,70.18,130,4.3,"84km SSW of Fayzabad, Afghanistan",2,4,110129,4,4346
2020-10-21 04:00:30 IST,38.29,75.21,136,4.5,"423km N of Kargil, Laddakh, India",5,8,-6981,12,1607
2020-10-21 01:25:42 IST,27.43,96.56,15,4.2,"35km SSW of Changlang, Arunachal Pradesh, India",1,7,121958,8,3530
2020-10-20 22:14:25 IST,25.61,93.98,20,2.3,"14km WSW of Kohima, Nagaland, India",2,4,132195,11,14185
2020-10-20 13:03:07 IST,37.55,72.71,105,4.4,"197km ENE of Fayzabad, Afghanistan",1,7,10096,12,6964
2020-10-20 10:05:19 IST,37.16,70.51,237,4.3,"7km NNW of Fayzabad, Afghanistan",3,5,51040,11,6307
2020-10-20 08:46:36 IST,20.02,72.92,5,2.5,"90km W of Nashik, Maharashtra, India",0,7,103984,10,245
2020-10-20 05:22:18 IST,38.14,70.6,10,4.2,"115km N of Fayzabad, Afghanistan",0,3,92826,10,812
2020-10-19 15:47:41 IST,39.46,72.91,10,4.4,"333km NE of Fayzabad, Afghanistan",2,4,125981,5,10047
2020-10-19 15:08:50 IST,3.1,96.33,10,5.1,"510km SSE of Campbell Bay, Andaman and Nicobar island, India",1,8,92943,11,8867
2020-10-19 12:36:50 IST,37.23,72.14,117,4.2,"141km E of Fayzabad, Afghanistan",1,7,163238,11,8654
2020-10-19 05:01:49 IST,37.45,71.75,10,3.6,"113km ENE of Fayzabad, Afghanistan",2,2,83941,9,1699
2020-10-19 04:44:02 IST,35.5,75.78,10,3.6,"110km NNW of Kargil, Laddakh, India",1,2,50848,13,5313
2020-10-19 02:22:56 IST,38.45,76.27,10,3.7,"433km N of Kargil, Laddakh, India",2,6,46827,6,12194
2020-10-19 01:35:17 IST,32.95,72.53,10,3.9,"94km SSW of Islamabad, Pakistan",2,8,136773,14,2664
2020-10-18 11:44:37 IST,37.22,72.16,10,4.5,"143km E of Fayzabad, Afghanistan",3,4,101481,7,13246
2020-10-18 05:47:45 IST,37.68,72.18,160,4.1,"157km ENE of Fayzabad, Afghanistan",3,6,131685,6,1866
2020-10-18 04:15:29 IST,38.21,77.08,10,4.3,"415km N of Kargil, Laddakh, India",1,8,130656,11,2578
2020-10-17 21:49:45 IST,31.79,68.73,40,4.3,"310km S of Kabul , Afghanistan",1,6,-992,10,7192
2020-10-17 21:41:48 IST,26.46,93.52,12,2.7,"64km NNW of Dimapur, Nagaland, India",1,4,42995,12,14182
2020-10-17 06:46:35 IST,36.57,70.52,19,4.8,"59km S of Fayzabad, Afghanistan",2,6,48968,11,4976
2020-10-16 23:51:10 IST,32.61,94.24,25,4.1,"506km NNW of Pangin, Arunachal Pradesh, India",2,6,59196,10,9890
2020-10-16 15:40:52 IST,36.62,71.26,10,5.2,"82km SE of Fayzabad, Afghanistan",1,4,78982,9,8850
2020-10-16 13:43:38 IST,29.32,68.19,100,4.5,"520km WNW of Bikaner, Rajasthan, India",1,4,149957,19,2286
2020-10-15 21:05:24 IST,24.65,93.59,36,3.5,"17km W of Bishnupur, Manipur, India",3,5,159924,8,3760
2020-10-15 19:05:00 IST,36.77,72.57,10,4.6,"183km E of Fayzabad, Afghanistan",1,9,85355,8,13955
2020-10-15 10:57:24 IST,36.26,71.82,104,4.1,"146km SE of Fayzabad, Afghanistan",5,5,87435,13,2813
2020-10-15 10:29:49 IST,3.78,95.9,10,4.9,"421km SSE of Campbell Bay, Andaman and Nicobar island, India",2,6,64728,11,10440
2020-10-14 23:06:39 IST,32.7,76.47,5,2.4,"55km NNE of Dharamshala, Himachal Pradesh, India",3,9,104459,5,14472
2020-10-14 15:43:52 IST,19.57,73.14,5,2.8,"61km NNE of Mumbai, Maharashtra, India",0,3,110126,8,1836
2020-10-14 09:52:40 IST,36.55,70.64,143,4.1,"61km S of Fayzabad, Afghanistan",3,10,140323,10,6017
2020-10-14 02:06:10 IST,35.21,68.79,10,4.1,"82km NNW of Kabul , Afghanistan",0,7,139921,10,3397
2020-10-14 00:16:37 IST,36.9,72.17,10,3.7,"145km E of Fayzabad, Afghanistan",4,6,-15105,10,3362
2020-10-13 16:38:54 IST,31.21,77.93,5,3.1,"72km NW of Uttarkashi, Uttarakhand, India",1,5,92372,7,1828
2020-10-13 07:55:27 IST,36.97,71.49,90,4.5,"84km E of Fayzabad, Afghanistan",2,5,169205,14,9760
2020-10-13 07:06:21 IST,23.24,93.89,82,4.1,"62km ESE of Champhai, Mizoram, India",3,9,78094,12,11207
2020-10-12 19:00:48 IST,36.72,72.81,10,3.8,"205km E of Fayzabad, Afghanistan",1,7,156962,7,10168
2020-10-12 01:54:50 IST,25.13,94.96,10,3.4,"53km ENE of Ukhrul, Manipur, India",0,7,84677,6,13873
2020-10-11 23:32:57 IST,19.93,72.82,5,2.3,"95km N of Mumbai, Maharashtra, India",2,5,108746,13,2227
2020-10-11 20:57:30 IST,27.82,97.39,121,3.8,"74km E of Changlang, Arunachal Pradesh, India",2,2,43155,9,4831
2020-10-11 19:06:35 IST,36.24,71.4,148,4.8,"122km SE of Fayzabad, Afghanistan",2,5,45037,12,5201
2020-10-11 17:14:52 IST,25.32,97.45,10,3.7,"281km SSE of Changlang, Arunachal Pradesh, India",0,4,136274,9,3519
2020-10-11 16:39:24 IST,4.5,96.63,149,4.7,"410km SE of Campbell Bay, Andaman and Nicobar island, India",3,7,144090,7,2175
2020-10-11 16:00:18 IST,27.31,75.48,5,2.2,"53km NW of Jaipur, Rajasthan, India",5,3,101321,7,7326
2020-10-11 15:55:40 IST,24.57,93.49,52,3.8,"28km WSW of Bishnupur, Manipur, India",1,3,38623,8,12524
2020-10-11 11:32:55 IST,30.155,70.245,30,4.5,"380km NW of Bikaner, Rajasthan, India",2,6,102190,6,14320
2020-10-11 01:52:09 IST,3.4,95.96,10,4.5,"461km SSE of Campbell Bay, Andaman and Nicobar island, India",2,3,162861,9,1983
2020-10-11 00:41:28 IST,27.2,92.07,10,2.5,"46km SSE of Tawang, Arunachal Pradesh, India",6,5,187143,13,12356
2020-10-10 23:39:06 IST,24.65,93.51,30,2.8,"25km W of Bishnupur, Manipur, India",1,3,84164,9,12377
2020-10-10 23:08:00 IST,24.69,93.47,28,5.3,"30km WNW of Bishnupur, Manipur, India",2,8,17006,13,5865
2020-10-10 23:00:25 IST,28.78,76.71,8,3,"16km SE of Rohtak, Haryana, India",1,3,142018,13,1694
2020-10-10 08:27:19 IST,19.99,72.84,5,2.6,"99km W of Nashik, Maharashtra, India",1,7,86201,11,14850
2020-10-10 06:09:26 IST,23.17,93.16,5,3.6,"36km SSW of Champhai, Mizoram, India",2,5,147152,15,9851
2020-10-09 11:27:35 IST,1.23,98.57,10,4.4,"406km WSW of Kuala Lumpur, Malaysia",0,6,114053,14,14733
2020-10-09 08:21:16 IST,27.66,91.88,10,3,"9km N of Tawang, Arunachal Pradesh, India",4,4,55827,8,7280
2020-10-09 03:12:50 IST,24.62,94.52,10,3.4,"34km S of Ukhrul, Manipur, India",2,6,102912,6,5958
2020-10-09 02:43:33 IST,32.8,76.53,5,3.3,"67km NNE of Dharamshala, Himachal Pradesh, India",3,7,165416,7,3745
2020-10-09 02:32:45 IST,32.85,76.76,5,2.5,"78km NNW of Manali, Himachal Pradesh, India",1,10,92542,3,14754
2020-10-09 02:31:29 IST,32.81,76.59,5,2.4,"70km NNE of Dharamshala, Himachal Pradesh, India",1,7,48259,9,3836
2020-10-09 02:28:59 IST,32.82,76.56,5,2.1,"70km NNE of Dharamshala, Himachal Pradesh, India",3,6,20567,9,405
2020-10-08 09:22:06 IST,35.36,75.81,10,4.2,"94km NNW of Kargil, Laddakh, India",2,4,61391,10,7711
2020-10-08 07:44:51 IST,36.21,68.92,10,4.1,"175km SW of Fayzabad, Afghanistan",2,6,79493,13,5686
2020-10-08 00:49:26 IST,19.94,72.91,5,2.8,"92km W of Nashik, Maharashtra, India",0,2,140999,12,3957
2020-10-07 21:48:15 IST,32.3,80.29,10,3.9,"130km ESE of Hanley, Jammu & Kashmir, India",1,2,43957,7,9537
2020-10-07 18:33:23 IST,29.74,95.78,10,4.1,"184km NNE of Pangin, Arunachal Pradesh, India",2,3,177687,6,5495
2020-10-07 16:24:18 IST,20.2,72.94,5,2.4,"91km WNW of Nashik, Maharashtra, India",0,9,33142,10,6063
2020-10-07 15:25:55 IST,33.81,78.72,10,3.3,"112km ESE of Leh, Laddakh, India",4,4,216574,7,394
2020-10-07 09:40:48 IST,39.76,73.88,10,3.8,"351km S of Bishkek, Kyrgyzstan",5,7,186275,17,8856
2020-10-07 03:32:56 IST,25.33,94.44,10,4.3,"22km N of Shirui, Manipur, India",0,8,107058,8,1874
2020-10-07 02:55:27 IST,36.78,71.75,94.3,4.2,"112km ESE of Fayzabad, Afghanistan",0,6,17615,7,3246
2020-10-06 21:33:31 IST,19.98,72.88,8,3.5,"95km W of Nashik, Maharashtra, India",6,3,97228,9,10770
2020-10-06 13:42:01 IST,39.53,73.46,10,4.4,"370km NE of Fayzabad, Afghanistan",0,6,80657,9,4732
2020-10-06 11:43:45 IST,34.03,78.89,10,4.4,"121km E of Leh, Laddakh, India",1,3,36285,9,2489
2020-10-06 05:13:20 IST,34.46,79.46,10,5.1,"176km ENE of Leh, Laddakh, India",0,7,114550,6,8682
2020-10-05 15:17:40 IST,28.86,76.73,10,2.5,"12km ESE of Rohtak, Haryana, India",3,6,58817,10,3262
2020-10-04 21:34:55 IST,39.09,71.49,10,3,"236km NNE of Fayzabad, Afghanistan",2,2,64254,12,4101
2020-10-04 17:28:01 IST,27.56,67.66,10,4.2,"551km WNW of Jodhpur, Rajasthan, India",3,1,89816,15,9339
2020-10-03 22:45:17 IST,36.5,71.19,10,3.8,"87km SE of Fayzabad, Afghanistan",5,2,71254,6,11110
2020-10-03 21:06:16 IST,26.13,91.22,10,3.9,"51km W of Guwahati, Assam, India",5,5,203907,7,11107
2020-10-03 19:53:08 IST,36.9,77.09,10,3.4,"274km NNE of Kargil, Laddakh, India",2,4,73214,19,7259
2020-10-03 02:45:18 IST,36.41,71.27,20,4,"100km SE of Fayzabad, Afghanistan",3,5,122044,9,6841
2020-10-02 23:23:00 IST,36.31,70.82,80,3.9,"91km SSE of Fayzabad, Afghanistan",6,8,107276,8,11825
2020-10-02 21:24:32 IST,26.78,89.33,10,3.7,"82km SSW of Thimphu, Bhutan",3,4,117637,11,2935
2020-10-02 12:46:34 IST,36.66,71.37,10,4,"87km ESE of Fayzabad, Afghanistan",2,6,121454,14,2325
2020-10-02 04:00:36 IST,32.93,75.87,10,2.7,"87km E of Katra, Jammu and Kashmir, India",3,3,144068,11,9987
2020-09-29 16:47:30 IST,35.17,68.81,81,4.3,"77km NNW of Kabul , Afghanistan",1,4,113322,8,6172
2020-09-29 15:40:12 IST,31.21,78.54,5,2.9,"54km N of Uttarkashi, Uttarakhand, India",1,8,111244,10,10664
2020-09-29 14:38:02 IST,34.5,77.14,22,3.2,"32km N of Alchi(Leh),Jammu & Kashmir,India",4,5,102923,11,3886
2020-09-29 09:10:41 IST,27.27,91.93,10,3.6,"34km S of Tawang, Arunachal Pradesh, India",0,7,93079,11,4906
2020-09-29 09:06:59 IST,27.35,92.11,5,3.5,"34km SE of Tawang, Arunachal Pradesh, India",6,2,54410,8,13455
2020-09-29 04:25:54 IST,20.06,72.9,5,2.4,"93km W of Nashik, Maharashtra, India",2,5,96956,10,6353
2020-09-29 01:38:15 IST,33.17,75.91,10,2.4,"93km ENE of Katra, Jammu and Kashmir, India",3,10,112063,17,8884
2020-09-28 10:42:37 IST,33.22,75.82,5,4.2,"86km ENE of Katra, Jammu and Kashmir, India",2,4,120108,11,1644
2020-09-28 03:46:27 IST,30.81,85.72,137,4.5,"346km N of Kathmandu, Nepal",0,5,109014,12,2723
2020-09-28 01:24:49 IST,36.32,71.07,177,4.9,"98km SSE of Fayzabad, Afghanistan",1,3,88352,8,586
2020-09-28 00:21:15 IST,36.49,70.62,235,4.3,"68km S of Fayzabad, Afghanistan",4,3,97146,9,6394
2020-09-27 23:47:59 IST,26.37,66.22,50,4.3,"536km NNW of Dwarka, Gujarat, India",3,8,72317,10,14834
2020-09-27 22:57:42 IST,34.34,78.36,10,5.1,"74km ENE of Leh, Laddakh, India",3,3,115661,5,13114
2020-09-27 15:56:01 IST,32.41,76.14,10,2.8,"27km NW of Dharamshala, Himachal Pradesh, India",5,7,88943,14,9511
2020-09-26 21:22:49 IST,36.57,71.24,143,4.3,"85km SE of Fayzabad, Afghanistan",1,8,109028,12,12923
2020-09-26 12:02:03 IST,34.7,74.22,10,4.5,"73km NNW of Gulmarg, Jammu and Kashmir, India",4,4,150040,8,8932
2020-09-26 09:34:48 IST,35.41,69.51,37.6,4.5,"99km NNE of Kabul , Afghanistan",1,5,64532,11,5563
2020-09-26 08:41:37 IST,33.28,68.12,130,4.3,"173km SW of Kabul , Afghanistan",1,6,129834,10,2644
2020-09-26 02:14:39 IST,34.8,78.05,10,3.7,"84km NNE of Leh, Laddakh, India",1,1,101660,10,9813
2020-09-25 17:29:05 IST,34.86,78.05,10,3.6,"89km NNE of Leh, Laddakh, India",0,2,201059,3,2936
2020-09-25 16:45:42 IST,34.28,78.2,5,2.6,"59km ENE of Leh, Laddakh, India",1,3,89184,11,6290
2020-09-25 16:27:06 IST,34.96,78.59,21,5.4,"129km NE of Leh, Laddakh, India",4,4,134758,7,12395
2020-09-24 19:40:20 IST,36.35,70.4,214,4.1,"84km S of Fayzabad, Afghanistan",2,4,100767,14,1981
2020-09-24 08:19:46 IST,36.55,73.94,10,3.7,"281km N of Gulmarg, Jammu and Kashmir, India",1,4,30584,10,1978
2020-09-24 05:46:57 IST,33.72,72.61,85,4.3,"40km W of Islamabad, Pakistan",1,3,73965,12,3404
